Time,LogSeconds,LogMilliseconds,DelayLevelInPercentage,ECU_ON_Injector_Microseconds,ComputedDelayToAddInMicroseconds,DelayAddedInMicroseconds,OnInjectorMicroseconds,OffInjectorMicroseconds,WarningCount,RPMs,NewInjectorDutyCycle (%),EcuInjectorDutyCycle (%)
15:15:27,289,84,12,10300,1200,1300,11600,8500,1,6349,57.71144279,51.24378109
15:15:27,289,103,12,10400,1200,1300,11700,8400,1,6382,58.20895522,51.74129353
15:15:27,289,121,12,10500,1200,1300,11800,8300,1,6382,58.70646766,52.23880597
15:15:27,289,140,12,10500,1200,1300,11800,8300,1,6382,58.70646766,52.23880597
15:15:27,289,159,12,10500,1200,1300,11800,8300,1,6382,58.70646766,52.23880597
15:15:27,289,177,12,10500,1200,1300,11800,8300,1,6382,58.70646766,52.23880597
15:15:27,289,196,12,10600,1200,1300,11900,8200,1,6382,59.2039801,52.73631841
15:15:27,289,214,12,10400,1200,1300,11700,8200,1,6382,58.79396985,52.26130653
15:15:27,289,233,12,10600,1200,1300,11900,8200,1,6451,59.2039801,52.73631841
15:15:27,289,251,12,10500,1200,1300,11800,8100,1,6382,59.29648241,52.7638191
15:15:27,289,270,12,10500,1200,1300,11800,8100,1,6451,59.29648241,52.7638191
15:15:27,289,289,12,10500,1200,1300,11800,8200,1,6451,59,52.5
15:15:27,289,307,12,10500,1200,1300,11800,8200,1,6417,59,52.5
15:15:27,289,326,12,10600,1200,1300,11900,8300,1,6417,58.91089109,52.47524752
15:15:27,289,344,12,10600,1200,1300,11900,8100,1,6349,59.5,53
15:15:27,289,363,12,10600,1200,1300,11900,8100,1,6417,59.5,53
15:15:27,289,381,12,10600,1200,1300,11900,8000,1,6417,59.79899497,53.26633166
15:15:27,289,400,12,10600,1200,1300,11900,7600,1,6451,61.02564103,54.35897436
15:15:27,289,418,12,10600,1200,1300,11900,7800,1,6593,60.40609137,53.8071066
15:15:27,289,436,12,10600,1200,1300,11900,7900,1,6521,60.1010101,53.53535354
15:15:27,289,455,12,10600,1200,1300,11900,8300,1,6486,58.91089109,52.47524752
15:15:27,289,474,12,10600,1200,1300,11900,8000,1,6349,59.79899497,53.26633166
15:15:27,289,492,12,10600,1200,1300,11900,8100,1,6451,59.5,53
15:15:27,289,511,12,10600,1200,1300,11900,8100,1,6417,59.5,53
15:15:27,289,529,12,10600,1200,1300,11900,8100,1,6417,59.5,53
15:15:27,289,548,12,10600,1200,1300,11900,8000,1,6417,59.79899497,53.26633166
15:15:27,289,566,12,10600,1200,1300,11900,7500,1,6451,61.34020619,54.63917526
15:15:27,289,585,12,10600,1200,1300,11900,8300,1,6629,58.91089109,52.47524752
15:15:27,289,603,12,10600,1200,1300,11900,8000,1,6349,59.79899497,53.26633166
15:15:27,289,622,12,10600,1200,1300,11900,8100,1,6451,59.5,53
15:15:27,289,640,12,10600,1200,1300,11900,8000,1,6417,59.79899497,53.26633166
15:15:27,289,659,12,10600,1200,1300,11900,7900,1,6451,60.1010101,53.53535354
15:15:27,289,676,12,10600,1200,1300,11900,7400,1,6486,61.65803109,54.92227979
15:15:27,289,695,12,10700,1200,1300,12000,7600,1,6666,61.2244898,54.59183673
15:15:27,289,713,12,10700,1200,1300,12000,7400,1,6557,61.8556701,55.15463918
15:15:27,289,731,12,10700,1200,1300,12000,7500,1,6629,61.53846154,54.87179487
15:15:27,289,749,12,10800,1200,1300,12100,7600,1,6593,61.4213198,54.82233503
15:15:27,289,767,12,10600,1200,1300,11900,7700,1,6521,60.71428571,54.08163265
15:15:27,289,786,12,10600,1200,1300,11900,8400,1,6557,58.62068966,52.21674877
15:15:27,289,805,12,10600,1200,1300,11900,8000,1,6315,59.79899497,53.26633166
15:15:27,289,823,12,10500,1200,1300,11800,7900,1,6451,59.89847716,53.29949239
15:15:27,289,841,12,10600,1200,1300,11900,7800,1,6521,60.40609137,53.8071066
15:15:27,289,859,12,10600,1200,1300,11900,7800,1,6521,60.40609137,53.8071066
15:15:27,289,877,12,10600,1200,1300,11900,7500,1,6521,61.34020619,54.63917526
15:15:27,289,895,12,10600,1200,1300,11900,7700,1,6629,60.71428571,54.08163265
15:15:27,289,914,12,10700,1200,1300,12000,7800,1,6557,60.60606061,54.04040404
15:15:27,289,931,12,10600,1200,1300,11900,7300,1,6486,61.97916667,55.20833333
15:15:27,289,949,12,10600,1200,1300,11900,7800,1,6703,60.40609137,53.8071066
15:15:27,289,968,12,10600,1200,1300,11900,7800,1,6521,60.40609137,53.8071066
15:15:27,289,986,12,10600,1200,1300,11900,7700,1,6521,60.71428571,54.08163265
15:15:28,290,5,12,10700,1200,1300,12000,7600,1,6557,61.2244898,54.59183673
15:15:28,290,22,12,10700,1200,1300,12000,7500,1,6557,61.53846154,54.87179487
15:15:28,290,41,12,10800,1200,1300,12100,7500,1,6593,61.73469388,55.10204082
15:15:28,290,59,12,10700,1200,1300,12000,7400,1,6557,61.8556701,55.15463918
15:15:28,290,77,12,10700,1200,1300,12000,7600,1,6629,61.2244898,54.59183673
15:15:28,290,94,12,10700,1200,1300,12000,7600,1,6557,61.2244898,54.59183673
15:15:28,290,113,12,10700,1200,1300,12000,7600,1,6557,61.2244898,54.59183673
15:15:28,290,131,12,10700,1200,1300,12000,7500,1,6557,61.53846154,54.87179487
15:15:28,290,148,12,10700,1200,1300,12000,7400,1,6593,61.8556701,55.15463918
15:15:28,290,167,12,10700,1200,1300,12000,7400,1,6629,61.8556701,55.15463918
15:15:28,290,185,12,10700,1200,1300,12000,7400,1,6629,61.8556701,55.15463918
15:15:28,290,203,12,10700,1200,1300,12000,7500,1,6629,61.53846154,54.87179487
15:15:28,290,222,12,10600,1200,1300,11900,7800,1,6593,60.40609137,53.8071066
15:15:28,290,240,12,10600,1200,1300,11900,7700,1,6521,60.71428571,54.08163265
15:15:28,290,258,12,10600,1200,1300,11900,7600,1,6557,61.02564103,54.35897436
15:15:28,290,276,12,10600,1200,1300,11900,7600,1,6593,61.02564103,54.35897436
15:15:28,290,294,12,10600,1200,1300,11900,7200,1,6593,62.30366492,55.4973822
15:15:28,290,312,12,10700,1200,1300,12000,7600,1,6741,61.2244898,54.59183673
15:15:28,290,330,12,10700,1200,1300,12000,7300,1,6557,62.1761658,55.44041451
15:15:28,290,348,12,10700,1200,1300,12000,7400,1,6666,61.8556701,55.15463918
15:15:28,290,365,12,10700,1200,1300,12000,7300,1,6629,62.1761658,55.44041451
15:15:28,290,384,12,10700,1200,1300,12000,7500,1,6666,61.53846154,54.87179487
15:15:28,290,402,12,10700,1200,1300,12000,7300,1,6593,62.1761658,55.44041451
15:15:28,290,419,12,10700,1200,1300,12000,7400,1,6666,61.8556701,55.15463918
15:15:28,290,437,12,10700,1200,1300,12000,7300,1,6629,62.1761658,55.44041451
15:15:28,290,455,12,10800,1200,1300,12100,7200,1,6666,62.69430052,55.95854922
15:15:28,290,473,12,10900,1300,1400,12300,7100,1,6666,63.40206186,56.18556701
15:15:28,290,490,12,10800,1200,1300,12100,6600,1,6666,64.70588235,57.7540107
15:15:28,290,508,12,10700,1200,1300,12000,7600,1,6896,61.2244898,54.59183673
15:15:28,290,525,12,10700,1200,1300,12000,7300,1,6557,62.1761658,55.44041451
15:15:28,290,544,12,10700,1200,1300,12000,7300,1,6666,62.1761658,55.44041451
15:15:28,290,562,12,10700,1200,1300,12000,7300,1,6666,62.1761658,55.44041451
15:15:28,290,580,12,10700,1200,1300,12000,7300,1,6666,62.1761658,55.44041451
15:15:28,290,598,12,10800,1200,1300,12100,7200,1,6666,62.69430052,55.95854922
15:15:28,290,614,12,10800,1200,1300,12100,7100,1,6666,63.02083333,56.25
15:15:28,290,633,12,10800,1200,1300,12100,6700,1,6703,64.36170213,57.44680851
15:15:28,290,650,12,10800,1200,1300,12100,7000,1,6857,63.35078534,56.54450262
15:15:28,290,668,12,10800,1200,1300,12100,7100,1,6741,63.02083333,56.25
15:15:28,290,686,12,10800,1200,1300,12100,7500,1,6703,61.73469388,55.10204082
15:15:28,290,703,12,10700,1200,1300,12000,7200,1,6557,62.5,55.72916667
15:15:28,290,722,12,10700,1200,1300,12000,7300,1,6703,62.1761658,55.44041451
15:15:28,290,740,12,10700,1200,1300,12000,7200,1,6666,62.5,55.72916667
15:15:28,290,758,12,10800,1200,1300,12100,7100,1,6703,63.02083333,56.25
15:15:28,290,775,12,10800,1200,1300,12100,6700,1,6703,64.36170213,57.44680851
15:15:28,290,793,12,10800,1200,1300,12100,7000,1,6857,63.35078534,56.54450262
15:15:28,290,810,12,10800,1200,1300,12100,7100,1,6741,63.02083333,56.25
15:15:28,290,829,12,10800,1200,1300,12100,7500,1,6703,61.73469388,55.10204082
15:15:28,290,846,12,10700,1200,1300,12000,7200,1,6557,62.5,55.72916667
15:15:28,290,864,12,10700,1200,1300,12000,7200,1,6703,62.5,55.72916667
15:15:28,290,882,12,10700,1200,1300,12000,7200,1,6703,62.5,55.72916667
15:15:28,290,900,12,10800,1200,1300,12100,7200,1,6703,62.69430052,55.95854922
15:15:28,290,917,12,10800,1200,1300,12100,6600,1,6666,64.70588235,57.7540107
15:15:28,290,933,12,10800,1200,1300,12100,6900,1,6896,63.68421053,56.84210526
15:15:28,290,952,12,10800,1200,1300,12100,7000,1,6779,63.35078534,56.54450262
15:15:28,290,970,12,10800,1200,1300,12100,7000,1,6741,63.35078534,56.54450262
15:15:28,290,986,12,10800,1200,1300,12100,7100,1,6741,63.02083333,56.25
15:15:29,291,5,12,10800,1200,1300,12100,7000,1,6703,63.35078534,56.54450262
15:15:29,291,23,12,10800,1200,1300,12100,7100,1,6741,63.02083333,56.25
15:15:29,291,40,12,10800,1200,1300,12100,7000,1,6703,63.35078534,56.54450262
15:15:29,291,58,12,10800,1200,1300,12100,7100,1,6741,63.02083333,56.25
15:15:29,291,75,12,10800,1200,1300,12100,7000,1,6703,63.35078534,56.54450262
15:15:29,291,93,12,10800,1200,1300,12100,6900,1,6741,63.68421053,56.84210526
15:15:29,291,111,12,10800,1200,1300,12100,7000,1,6779,63.35078534,56.54450262
15:15:29,291,129,12,10700,1200,1300,12000,7400,1,6741,61.8556701,55.15463918
15:15:29,291,147,12,10700,1200,1300,12000,7100,1,6629,62.82722513,56.02094241
15:15:29,291,164,12,10700,1200,1300,12000,7100,1,6741,62.82722513,56.02094241
15:15:29,291,182,12,10700,1200,1300,12000,6700,1,6741,64.17112299,57.21925134
15:15:29,291,199,12,10700,1200,1300,12000,7000,1,6896,63.15789474,56.31578947
15:15:29,291,217,12,10800,1200,1300,12100,7000,1,6779,63.35078534,56.54450262
15:15:29,291,234,12,10800,1200,1300,12100,6800,1,6741,64.02116402,57.14285714
15:15:29,291,251,12,10800,1200,1300,12100,6900,1,6818,63.68421053,56.84210526
15:15:29,291,269,12,10800,1200,1300,12100,7000,1,6779,63.35078534,56.54450262
15:15:29,291,287,12,10800,1200,1300,12100,7000,1,6741,63.35078534,56.54450262
15:15:29,291,305,12,10800,1200,1300,12100,6900,1,6741,63.68421053,56.84210526
15:15:29,291,322,12,10800,1200,1300,12100,6900,1,6779,63.68421053,56.84210526
15:15:29,291,340,12,10800,1200,1300,12100,6900,1,6779,63.68421053,56.84210526
15:15:29,291,357,12,10800,1200,1300,12100,6800,1,6779,64.02116402,57.14285714
15:15:29,291,375,12,10800,1200,1300,12100,6800,1,6818,64.02116402,57.14285714
15:15:29,291,392,12,10800,1200,1300,12100,6800,1,6818,64.02116402,57.14285714
15:15:29,291,410,12,10800,1200,1300,12100,6900,1,6818,63.68421053,56.84210526
15:15:29,291,427,12,10800,1200,1300,12100,6900,1,6779,63.68421053,56.84210526
15:15:29,291,445,12,10800,1200,1300,12100,6800,1,6779,64.02116402,57.14285714
15:15:29,291,461,12,10800,1200,1300,12100,6900,1,6818,63.68421053,56.84210526
15:15:29,291,480,12,10800,1200,1300,12100,6800,1,6779,64.02116402,57.14285714
15:15:29,291,497,12,10800,1200,1300,12100,6800,1,6818,64.02116402,57.14285714
15:15:29,291,514,12,10700,1200,1300,12000,6800,1,6818,63.82978723,56.91489362
15:15:29,291,532,12,10700,1200,1300,12000,6900,1,6857,63.49206349,56.61375661
15:15:29,291,549,12,10700,1200,1300,12000,6900,1,6818,63.49206349,56.61375661
15:15:29,291,567,12,10700,1200,1300,12000,7000,1,6818,63.15789474,56.31578947
15:15:29,291,584,12,10700,1200,1300,12000,7000,1,6779,63.15789474,56.31578947
15:15:29,291,602,12,10700,1200,1300,12000,6900,1,6779,63.49206349,56.61375661
15:15:29,291,620,12,10800,1200,1300,12100,7000,1,6818,63.35078534,56.54450262
15:15:29,291,637,12,10900,1300,1400,12300,6600,1,6741,65.07936508,57.67195767
15:15:29,291,654,12,10800,1200,1300,12100,6600,1,6857,64.70588235,57.7540107
15:15:29,291,672,12,10800,1200,1300,12100,6700,1,6896,64.36170213,57.44680851
15:15:29,291,689,12,10800,1200,1300,12100,6600,1,6857,64.70588235,57.7540107
15:15:29,291,706,12,10800,1200,1300,12100,6600,1,6896,64.70588235,57.7540107
15:15:29,291,723,12,10800,1200,1300,12100,6700,1,6896,64.36170213,57.44680851
15:15:29,291,741,12,10800,1200,1300,12100,6700,1,6857,64.36170213,57.44680851
15:15:29,291,758,12,10800,1200,1300,12100,6800,1,6857,64.02116402,57.14285714
15:15:29,291,776,12,10800,1200,1300,12100,6700,1,6818,64.36170213,57.44680851
15:15:29,291,793,12,10800,1200,1300,12100,6700,1,6857,64.36170213,57.44680851
15:15:29,291,811,12,10800,1200,1300,12100,6700,1,6857,64.36170213,57.44680851
15:15:29,291,828,12,10800,1200,1300,12100,6600,1,6857,64.70588235,57.7540107
15:15:29,291,845,12,10800,1200,1300,12100,6600,1,6896,64.70588235,57.7540107
15:15:29,291,862,12,10800,1200,1300,12100,6600,1,6896,64.70588235,57.7540107
15:15:29,291,880,12,10800,1200,1300,12100,6600,1,6896,64.70588235,57.7540107
15:15:29,291,897,12,10800,1200,1300,12100,6700,1,6896,64.36170213,57.44680851
15:15:29,291,915,12,10800,1200,1300,12100,6700,1,6857,64.36170213,57.44680851
15:15:29,291,931,12,10800,1200,1300,12100,6700,1,6857,64.36170213,57.44680851
15:15:29,291,949,12,10800,1200,1300,12100,6700,1,6857,64.36170213,57.44680851
15:15:29,291,967,12,10800,1200,1300,12100,6600,1,6857,64.70588235,57.7540107
15:15:29,291,984,12,10800,1200,1300,12100,6600,1,6896,64.70588235,57.7540107
15:15:30,292,1,12,10800,1200,1300,12100,6600,1,6896,64.70588235,57.7540107
15:15:30,292,18,12,10700,1200,1300,12000,6700,1,6896,64.17112299,57.21925134
15:15:30,292,36,12,10700,1200,1300,12000,6800,1,6896,63.82978723,56.91489362
15:15:30,292,53,12,10700,1200,1300,12000,6700,1,6857,64.17112299,57.21925134
15:15:30,292,71,12,10700,1200,1300,12000,6700,1,6896,64.17112299,57.21925134
15:15:30,292,88,12,10700,1200,1300,12000,6300,1,6896,65.57377049,58.46994536
15:15:30,292,105,12,10700,1200,1300,12000,6500,1,7058,64.86486486,57.83783784
15:15:30,292,122,12,10800,1200,1300,12100,6600,1,6976,64.70588235,57.7540107
15:15:30,292,139,12,10800,1200,1300,12100,6500,1,6896,65.05376344,58.06451613
15:15:30,292,156,12,10800,1200,1300,12100,6600,1,6936,64.70588235,57.7540107
15:15:30,292,174,12,10800,1200,1300,12100,6700,1,6896,64.36170213,57.44680851
15:15:30,292,191,12,10800,1200,1300,12100,6700,1,6857,64.36170213,57.44680851
15:15:30,292,208,12,10700,1200,1300,12000,6300,1,6857,65.57377049,58.46994536
15:15:30,292,225,12,10800,1200,1300,12100,6600,1,7058,64.70588235,57.7540107
15:15:30,292,241,12,10600,1200,1300,11900,6600,1,6896,64.32432432,57.2972973
15:15:30,292,258,12,10500,1200,1300,11800,6700,1,6976,63.78378378,56.75675676
15:15:30,292,276,12,10400,1200,1300,11700,6800,1,6976,63.24324324,56.21621622
15:15:30,292,294,12,10200,1200,1300,11500,7400,1,6976,60.84656085,53.96825397
15:15:30,292,311,12,10000,1200,1300,11300,7600,1,6818,59.78835979,52.91005291
15:15:30,292,328,12,9900,1100,1200,11100,7400,1,6818,60,53.51351351
15:15:30,292,346,12,9700,1100,1200,10900,7900,1,6936,57.9787234,51.59574468
15:15:30,292,363,12,9500,1100,1200,10700,7700,1,6818,58.15217391,51.63043478
15:15:30,292,380,12,9300,1100,1200,10500,7900,1,6976,57.06521739,50.54347826
15:15:30,292,397,12,9200,1100,1200,10400,8400,1,6976,55.31914894,48.93617021
15:15:30,292,414,12,9000,1000,1100,10100,8200,1,6818,55.19125683,49.18032787
15:15:30,292,432,12,8800,1000,1100,9900,8800,1,6976,52.94117647,47.05882353
15:15:30,292,449,12,8700,1000,1100,9800,9100,1,6818,51.85185185,46.03174603
15:15:30,292,466,12,8600,1000,1100,9700,8700,1,6741,52.7173913,46.73913043
15:15:30,292,484,12,8600,1000,1100,9700,8800,1,6936,52.43243243,46.48648649
15:15:30,292,501,12,8600,1000,1100,9700,8800,1,6896,52.43243243,46.48648649
15:15:30,292,518,12,8500,1000,1100,9600,8800,1,6896,52.17391304,46.19565217
15:15:30,292,535,12,8300,900,1000,9300,8900,1,6936,51.0989011,45.6043956
15:15:30,292,551,12,8200,900,1000,9200,9000,1,6976,50.54945055,45.05494505
15:15:30,292,570,12,8100,900,1000,9100,9500,1,6976,48.92473118,43.5483871
15:15:30,292,587,12,8000,900,1000,9000,9700,1,6818,48.12834225,42.78074866
15:15:30,292,603,12,7900,900,1000,8900,9500,1,6779,48.36956522,42.93478261
15:15:30,292,622,12,7900,900,1000,8900,9600,1,6896,48.10810811,42.7027027
15:15:30,292,639,12,7900,900,1000,8900,9500,1,6857,48.36956522,42.93478261
15:15:30,292,655,12,7800,900,1000,8800,9500,1,6896,48.08743169,42.62295082
15:15:30,292,672,12,7700,900,1000,8700,9700,1,6936,47.2826087,41.84782609
15:15:30,292,690,12,7600,900,1000,8600,10100,1,6896,45.98930481,40.64171123
15:15:30,292,708,12,7500,900,1000,8500,9900,1,6779,46.19565217,40.76086957
15:15:30,292,726,12,7400,800,900,8300,10000,1,6896,45.35519126,40.43715847
15:15:30,292,743,12,7400,800,900,8300,10100,1,6896,45.10869565,40.2173913
15:15:30,292,760,12,7300,800,900,8200,10200,1,6857,44.56521739,39.67391304
15:15:30,292,778,12,7300,800,900,8200,10600,1,6857,43.61702128,38.82978723
15:15:30,292,795,12,7200,800,900,8100,10200,1,6703,44.26229508,39.3442623
15:15:30,292,813,12,7100,800,900,8000,10300,1,6896,43.71584699,38.79781421
15:15:30,292,830,12,7100,800,900,8000,10400,1,6896,43.47826087,38.58695652
15:15:30,292,847,12,7000,800,900,7900,10500,1,6857,42.93478261,38.04347826
15:15:30,292,865,12,7000,800,900,7900,10400,1,6857,43.16939891,38.25136612
15:15:30,292,882,12,7000,800,900,7900,11000,1,6896,41.7989418,37.03703704
15:15:30,292,899,12,6900,800,900,7800,10700,1,6666,42.16216216,37.2972973
15:15:30,292,917,12,6900,800,900,7800,10700,1,6818,42.16216216,37.2972973
15:15:30,292,935,12,6800,800,900,7700,10700,1,6818,41.84782609,36.95652174
15:15:30,292,951,12,6700,800,900,7600,10800,1,6857,41.30434783,36.41304348
15:15:30,292,969,12,6600,700,800,7400,10900,1,6857,40.43715847,36.06557377
15:15:30,292,987,12,6600,700,800,7400,11300,1,6857,39.57219251,35.29411765
15:15:31,293,4,12,6600,700,800,7400,11000,1,6703,40.2173913,35.86956522
15:15:31,293,22,12,6600,700,800,7400,11100,1,6818,40,35.67567568
15:15:31,293,39,12,6500,700,800,7300,11100,1,6779,39.67391304,35.32608696
15:15:31,293,57,12,6500,700,800,7300,11100,1,6818,39.67391304,35.32608696
15:15:31,293,74,12,6500,700,800,7300,11300,1,6818,39.24731183,34.94623656
15:15:31,293,91,12,6500,700,800,7300,11100,1,6741,39.67391304,35.32608696
15:15:31,293,110,12,6400,700,800,7200,11200,1,6818,39.13043478,34.7826087
15:15:31,293,126,12,6400,700,800,7200,11200,1,6818,39.13043478,34.7826087
15:15:31,293,145,12,6300,700,800,7100,11300,1,6818,38.58695652,34.23913043
15:15:31,293,162,12,6300,700,800,7100,11500,1,6818,38.17204301,33.87096774
15:15:31,293,179,12,6200,700,800,7000,11900,1,6741,37.03703704,32.8042328
15:15:31,293,198,12,6200,700,800,7000,11600,1,6629,37.6344086,33.33333333
15:15:31,293,214,12,6200,700,800,7000,11600,1,6741,37.6344086,33.33333333
15:15:31,293,233,12,6200,700,800,7000,11500,1,6741,37.83783784,33.51351351
15:15:31,293,250,12,6200,700,800,7000,11500,1,6779,37.83783784,33.51351351
15:15:31,293,268,12,6300,700,800,7100,11500,1,6779,38.17204301,33.87096774
15:15:31,293,286,12,6200,700,800,7000,11400,1,6741,38.04347826,33.69565217
15:15:31,293,303,12,6300,700,800,7100,11100,1,6818,39.01098901,34.61538462
15:15:31,293,321,12,6400,700,800,7200,11800,1,6896,37.89473684,33.68421053
15:15:31,293,338,12,6600,700,800,7400,11000,1,6593,40.2173913,35.86956522
15:15:31,293,357,12,6800,800,900,7700,11200,1,6818,40.74074074,35.97883598
15:15:31,293,374,12,6900,800,900,7800,10600,1,6666,42.39130435,37.5
15:15:31,293,392,12,6900,800,900,7800,10800,1,6857,41.93548387,37.09677419
15:15:31,293,409,12,6800,800,900,7700,10800,1,6779,41.62162162,36.75675676
15:15:31,293,427,12,6500,700,800,7300,11400,1,6818,39.03743316,34.75935829
15:15:31,293,444,12,6300,700,800,7100,11200,1,6703,38.79781421,34.42622951
15:15:31,293,461,12,5900,700,800,6700,11900,1,6857,36.02150538,31.72043011
15:15:31,293,479,12,5100,600,700,5800,12400,1,6741,31.86813187,28.02197802
15:15:31,293,499,12,4400,500,600,5000,17000,1,6857,22.72727273,20
15:15:31,293,517,12,6400,700,800,7200,9800,1,5607,42.35294118,37.64705882
15:15:33,295,99,12,8300,900,1000,9300,1574300,1,7407,0.5872695125,0.5241222531
15:15:33,295,120,5,6900,300,400,7300,14700,1,75,33.18181818,31.36363636
15:15:33,295,140,12,6600,700,800,7400,13400,1,5555,35.57692308,31.73076923
15:15:33,295,161,12,6500,700,800,7300,14000,1,6000,34.27230047,30.51643192
15:15:33,295,181,12,6600,700,800,7400,13600,1,5853,35.23809524,31.42857143
15:15:33,295,201,12,6700,800,900,7600,13400,1,5940,36.19047619,31.9047619
15:15:33,295,219,12,7000,800,900,7900,12800,1,5970,38.16425121,33.81642512
15:15:33,295,241,12,8500,1000,1100,9600,12800,1,6060,42.85714286,37.94642857
15:15:33,295,257,12,7500,900,1000,8500,9100,1,5633,48.29545455,42.61363636
15:15:33,295,279,12,9100,1000,1100,10200,12000,1,7228,45.94594595,40.99099099
15:15:33,295,298,12,7900,900,1000,8900,11300,1,5687,44.05940594,39.10891089
15:15:33,295,318,12,8100,900,1000,9100,11900,1,6250,43.33333333,38.57142857
15:15:33,295,338,12,8400,1000,1100,9500,11900,1,6000,44.39252336,39.25233645
15:15:33,295,358,12,8500,1000,1100,9600,11500,1,5911,45.49763033,40.28436019
15:15:33,295,379,12,8600,1000,1100,9700,12400,1,6000,43.89140271,38.91402715
15:15:33,295,400,12,8600,1000,1100,9700,11900,1,5714,44.90740741,39.81481481
15:15:33,295,419,12,8600,1000,1100,9700,11400,1,5853,45.97156398,40.75829384
15:15:33,295,439,12,8600,1000,1100,9700,11700,1,6000,45.3271028,40.18691589
15:15:33,295,460,12,8600,1000,1100,9700,11600,1,5911,45.5399061,40.37558685
15:15:33,295,480,12,8700,1000,1100,9800,11500,1,5940,46.00938967,40.84507042
15:15:33,295,500,12,8600,1000,1100,9700,11400,1,5940,45.97156398,40.75829384
