Timp,Secunda,Increase Percentage,TimeON,Add time,TimeOFF,DuttyCycle,Warnings,Second
18:06:31,0:00:00,0%,6920,0,52650,11%,0,50
18:06:31,0:00:00,0%,6880,0,53010,11%,0,50
18:06:31,0:00:00,0%,6880,0,52980,11%,0,50
18:06:31,0:00:00,0%,6880,0,52780,11%,0,50
18:06:31,0:00:00,0%,6810,0,52900,11%,0,50
18:06:31,0:00:00,0%,6920,0,53070,11%,0,50
18:06:31,0:00:00,0%,6890,0,53090,11%,0,50
18:06:31,0:00:00,0%,6890,0,53490,11%,0,50
18:06:31,0:00:00,0%,6880,0,53820,11%,0,50
18:06:31,0:00:00,0%,6910,0,53780,11%,0,50
18:06:31,0:00:00,0%,6920,0,53720,11%,0,50
18:06:32,0:00:00,0%,6910,0,53500,11%,0,51
18:06:32,0:00:00,0%,6910,0,53320,11%,0,51
18:06:32,0:00:00,0%,6880,0,53210,11%,0,51
18:06:32,0:00:00,0%,6940,0,53370,11%,0,51
18:06:32,0:00:00,0%,6920,0,53200,11%,0,51
18:06:32,0:00:00,0%,6880,0,53090,11%,0,51
18:06:32,0:00:00,0%,6890,0,53270,11%,0,51
18:06:32,0:00:00,0%,6890,0,53320,11%,0,51
18:06:32,0:00:00,0%,6910,0,53300,11%,0,51
18:06:32,0:00:00,0%,6910,0,53100,11%,0,51
18:06:32,0:00:00,0%,6880,0,53120,11%,0,51
18:06:32,0:00:00,0%,6890,0,53280,11%,0,51
18:06:32,0:00:00,0%,6890,0,53160,11%,0,51
18:06:32,0:00:00,0%,6890,0,53350,11%,0,51
18:06:32,0:00:00,0%,6900,0,53600,11%,0,51
18:06:32,0:00:00,0%,6910,0,53630,11%,0,51
18:06:33,0:00:00,0%,6920,0,53630,11%,0,52
18:06:33,0:00:00,0%,6920,0,53480,11%,0,52
18:06:33,0:00:00,0%,6880,0,53620,11%,0,52
18:06:33,0:00:00,0%,6880,0,53760,11%,0,52
18:06:33,0:00:00,0%,6910,0,53710,11%,0,52
18:06:33,0:00:00,0%,6920,0,53530,11%,0,52
18:06:33,0:00:00,0%,6890,0,53790,11%,0,52
18:06:33,0:00:00,0%,6920,0,54560,11%,0,52
18:06:33,0:00:00,0%,6920,0,54950,11%,0,52
18:06:33,0:00:00,0%,6920,0,56220,10%,0,52
18:06:33,0:00:00,0%,6950,0,57510,10%,0,52
18:06:33,0:00:00,0%,6940,0,57850,10%,0,52
18:06:33,0:00:00,0%,6960,0,58000,10%,0,52
18:06:33,0:00:00,0%,6940,0,57350,10%,0,52
18:06:33,0:00:00,0%,6960,0,57310,10%,0,52
18:06:33,0:00:00,0%,6920,0,57440,10%,0,52
18:06:34,0:00:00,0%,6920,0,56860,10%,0,53
18:06:34,0:00:00,0%,6950,0,56320,10%,0,53
18:06:34,0:00:00,0%,6920,0,55960,11%,0,53
18:06:34,0:00:00,0%,6940,0,55850,11%,0,53
18:06:34,0:00:00,0%,6920,0,55860,11%,0,53
18:06:34,0:00:00,0%,6920,0,56020,10%,0,53
18:06:34,0:00:00,0%,6920,0,56100,10%,0,53
18:06:34,0:00:00,0%,6920,0,56010,10%,0,53
18:06:34,0:00:00,0%,6940,0,55900,11%,0,53
18:06:34,0:00:00,0%,6920,0,55970,11%,0,53
18:06:34,0:00:00,0%,6920,0,55850,11%,0,53
18:06:34,0:00:00,0%,6920,0,55600,11%,0,53
18:06:34,0:00:00,0%,6920,0,55430,11%,0,53
18:06:34,0:00:00,0%,6930,0,55780,11%,0,53
18:06:34,0:00:00,0%,6940,0,56020,11%,0,53
18:06:34,0:00:00,0%,6920,0,55950,11%,0,53
18:06:35,0:00:00,0%,6920,0,55830,11%,0,54
18:06:35,0:00:00,0%,6920,0,55840,11%,0,54
18:06:35,0:00:00,0%,6940,0,55760,11%,0,54
18:06:35,0:00:00,0%,6940,0,55670,11%,0,54
18:06:35,0:00:00,0%,6960,0,55350,11%,0,54
18:06:35,0:00:00,0%,6910,0,55130,11%,0,54
18:06:35,0:00:00,0%,6920,0,54940,11%,0,54
18:06:35,0:00:00,0%,6920,0,54430,11%,0,54
18:06:35,0:00:00,0%,6920,0,53990,11%,0,54
18:06:35,0:00:00,0%,6890,0,53880,11%,0,54
18:06:35,0:00:00,0%,6920,0,54160,11%,0,54
18:06:35,0:00:00,0%,6920,0,54670,11%,0,54
18:06:35,0:00:00,0%,6890,0,54900,11%,0,54
18:06:35,0:00:00,0%,6890,0,54590,11%,0,54
18:06:35,0:00:00,0%,6920,0,54480,11%,0,54
18:06:35,0:00:00,0%,6870,0,54350,11%,0,54
18:06:36,0:00:00,0%,6890,0,53990,11%,0,55
18:06:36,0:00:00,0%,6870,0,54210,11%,0,55
18:06:36,0:00:00,0%,6880,0,54480,11%,0,55
18:06:36,0:00:00,0%,6910,0,54780,11%,0,55
18:06:36,0:00:00,0%,6910,0,54800,11%,0,55
18:06:36,0:00:00,0%,6920,0,54910,11%,0,55
18:06:36,0:00:00,0%,6910,0,54870,11%,0,55
18:06:36,0:00:00,0%,6880,0,54870,11%,0,55
18:06:36,0:00:00,0%,6880,0,54850,11%,0,55
18:06:36,0:00:00,0%,6910,0,55030,11%,0,55
18:06:36,0:00:00,0%,6910,0,55490,11%,0,55
18:06:36,0:00:00,0%,6990,0,56180,11%,0,55
18:06:36,0:00:00,0%,6910,0,56130,10%,0,55
18:06:36,0:00:00,0%,6910,0,56140,10%,0,55
18:06:36,0:00:00,0%,6920,0,56330,10%,0,55
18:06:36,0:00:00,0%,6910,0,56560,10%,0,55
18:06:37,0:00:00,0%,6940,0,56980,10%,0,56
18:06:37,0:00:00,0%,6950,0,57040,10%,0,56
18:06:37,0:00:00,0%,6900,0,57020,10%,0,56
18:06:37,0:00:00,0%,6920,0,57110,10%,0,56
18:06:37,0:00:00,0%,6920,0,56640,10%,0,56
18:06:37,0:00:00,0%,6910,0,56210,10%,0,56
18:06:37,0:00:00,0%,6910,0,56010,10%,0,56
18:06:37,0:00:00,0%,6910,0,55740,11%,0,56
18:06:37,0:00:00,0%,6990,0,55900,11%,0,56
18:06:37,0:00:00,0%,6880,0,55930,10%,0,56
18:06:37,0:00:00,0%,6890,0,55930,10%,0,56
18:06:37,0:00:00,0%,6920,0,56010,10%,0,56
18:06:37,0:00:00,0%,6940,0,56120,11%,0,56
18:06:37,0:00:00,0%,6850,0,56330,10%,0,56
18:06:37,0:00:00,0%,6880,0,56620,10%,0,56
18:06:37,0:00:00,0%,6950,0,56660,10%,0,56
18:06:38,0:00:00,0%,6910,0,56830,10%,0,57
18:06:38,0:00:00,0%,6920,0,57420,10%,0,57
18:06:38,0:00:00,0%,6910,0,57700,10%,0,57
18:06:38,0:00:00,0%,6940,0,58190,10%,0,57
18:06:38,0:00:00,0%,6920,0,58560,10%,0,57
18:06:38,0:00:00,0%,6890,0,58780,10%,0,57
18:06:38,0:00:00,0%,6940,0,58560,10%,0,57
18:06:38,0:00:00,0%,6920,0,58180,10%,0,57
18:06:38,0:00:00,0%,6920,0,58350,10%,0,57
18:06:38,0:00:00,0%,6940,0,58260,10%,0,57
18:06:38,0:00:00,0%,6940,0,58040,10%,0,57
18:06:38,0:00:00,0%,6940,0,58110,10%,0,57
18:06:38,0:00:00,0%,6920,0,58150,10%,0,57
18:06:38,0:00:00,0%,6950,0,57940,10%,0,57
18:06:38,0:00:00,0%,6920,0,57670,10%,0,57
18:06:38,0:00:00,0%,6920,0,57550,10%,0,57
18:06:39,0:00:00,0%,6920,0,57520,10%,0,58
18:06:39,0:00:00,0%,6920,0,57380,10%,0,58
18:06:39,0:00:00,0%,6950,0,57220,10%,0,58
18:06:39,0:00:00,0%,6910,0,57140,10%,0,58
18:06:39,0:00:00,0%,6900,0,56950,10%,0,58
18:06:39,0:00:00,0%,6920,0,56750,10%,0,58
18:06:39,0:00:00,0%,6880,0,56340,10%,0,58
18:06:39,0:00:00,0%,6840,0,56210,10%,0,58
18:06:39,0:00:00,0%,6890,0,56040,10%,0,58
18:06:39,0:00:00,0%,6880,0,56210,10%,0,58
18:06:39,0:00:00,0%,6890,0,56860,10%,0,58
18:06:39,0:00:00,0%,6920,0,57250,10%,0,58
18:06:39,0:00:00,0%,6910,0,57440,10%,0,58
18:06:39,0:00:00,0%,6940,0,57290,10%,0,58
18:06:39,0:00:00,0%,6920,0,57240,10%,0,58
18:06:40,0:00:00,0%,6920,0,57720,10%,0,59
18:06:40,0:00:00,0%,6920,0,58270,10%,0,59
18:06:40,0:00:00,0%,6940,0,57970,10%,0,59
18:06:40,0:00:00,0%,6920,0,57780,10%,0,59
18:06:40,0:00:00,0%,6920,0,57880,10%,0,59
18:06:40,0:00:00,0%,6880,0,58210,10%,0,59
18:06:40,0:00:00,0%,6890,0,58320,10%,0,59
18:06:40,0:00:00,0%,6950,0,58090,10%,0,59
18:06:40,0:00:00,0%,6920,0,58150,10%,0,59
18:06:40,0:00:00,0%,6940,0,58210,10%,0,59
18:06:40,0:00:00,0%,6940,0,58560,10%,0,59
18:06:40,0:00:00,0%,6950,0,59530,10%,0,59
18:06:40,0:00:00,0%,6950,0,60320,10%,0,59
18:06:40,0:00:00,0%,6950,0,60440,10%,0,59
18:06:40,0:00:00,0%,6950,0,60580,10%,0,59
18:06:41,0:00:00,0%,6980,0,60450,10%,0,60
18:06:41,0:00:00,0%,6910,0,59650,10%,0,60
18:06:41,0:00:00,0%,6890,0,59170,10%,0,60
18:06:41,0:00:00,0%,6960,0,58860,10%,0,60
18:06:41,0:00:00,0%,6920,0,58220,10%,0,60
18:06:41,0:00:00,0%,6910,0,58010,10%,0,60
18:06:41,0:00:00,0%,6870,0,58060,10%,0,60
18:06:41,0:00:00,0%,6920,0,57920,10%,0,60
18:06:41,0:00:00,0%,6940,0,58100,10%,0,60
18:06:41,0:00:00,0%,6910,0,58040,10%,0,60
18:06:41,0:00:00,0%,6910,0,57690,10%,0,60
18:06:41,0:00:00,0%,6890,0,57510,10%,0,60
18:06:41,0:00:00,0%,6890,0,57360,10%,0,60
18:06:41,0:00:00,0%,6890,0,57130,10%,0,60
18:06:41,0:00:00,0%,6890,0,56920,10%,0,60
18:06:41,0:00:00,0%,6910,0,56760,10%,0,60
18:06:42,0:00:00,0%,6850,0,56570,10%,0,61
18:06:42,0:00:00,0%,6890,0,56460,10%,0,61
18:06:42,0:00:00,0%,6880,0,56230,10%,0,61
18:06:42,0:00:00,0%,6880,0,56010,10%,0,61
18:06:42,0:00:00,0%,6880,0,55850,10%,0,61
18:06:42,0:00:00,0%,6890,0,55870,10%,0,61
18:06:42,0:00:00,0%,6880,0,56450,10%,0,61
18:06:42,0:00:00,0%,6890,0,56500,10%,0,61
18:06:42,0:00:00,0%,6870,0,55970,10%,0,61
18:06:42,0:00:00,0%,6870,0,55790,10%,0,61
18:06:42,0:00:00,0%,6920,0,55500,11%,0,61
18:06:42,0:00:00,0%,6870,0,55260,11%,0,61
18:06:42,0:00:00,0%,6870,0,55370,11%,0,61
18:06:42,0:00:00,0%,6880,0,55500,11%,0,61
18:06:42,0:00:00,0%,6870,0,55170,11%,0,61
18:06:42,0:00:00,0%,6870,0,54970,11%,0,61
18:06:43,0:00:00,0%,6870,0,55150,11%,0,62
18:06:43,0:00:00,0%,6850,0,55380,11%,0,62
18:06:43,0:00:00,0%,6850,0,55000,11%,0,62
18:06:43,0:00:00,0%,6850,0,54610,11%,0,62
18:06:43,0:00:00,0%,6870,0,54550,11%,0,62
18:06:43,0:00:00,0%,6880,0,54560,11%,0,62
18:06:43,0:00:00,0%,6850,0,54330,11%,0,62
18:06:43,0:00:00,0%,6870,0,54120,11%,0,62
18:06:43,0:00:00,0%,6910,0,53980,11%,0,62
18:06:43,0:00:00,0%,6850,0,54020,11%,0,62
18:06:43,0:00:00,0%,6850,0,53980,11%,0,62
18:06:43,0:00:00,0%,6850,0,53740,11%,0,62
18:06:43,0:00:00,0%,6850,0,53580,11%,0,62
18:06:43,0:00:00,0%,6870,0,53600,11%,0,62
18:06:43,0:00:00,0%,6850,0,53810,11%,0,62
18:06:43,0:00:00,0%,6850,0,54160,11%,0,62
18:06:44,0:00:00,0%,6860,0,54180,11%,0,63
18:06:44,0:00:00,0%,6840,0,53850,11%,0,63
18:06:44,0:00:00,0%,6870,0,53680,11%,0,63
18:06:44,0:00:00,0%,6920,0,53740,11%,0,63
18:06:44,0:00:00,0%,6870,0,53860,11%,0,63
18:06:44,0:00:00,0%,6850,0,53680,11%,0,63
18:06:44,0:00:00,0%,6850,0,53450,11%,0,63
18:06:44,0:00:00,0%,6870,0,53940,11%,0,63
18:06:44,0:00:00,0%,6850,0,54630,11%,0,63
18:06:44,0:00:00,0%,6840,0,55000,11%,0,63
18:06:44,0:00:00,0%,6820,0,55080,11%,0,63
18:06:44,0:00:00,0%,6870,0,54880,11%,0,63
18:06:44,0:00:00,0%,6870,0,54610,11%,0,63
18:06:44,0:00:00,0%,6880,0,54640,11%,0,63
18:06:44,0:00:00,0%,6840,0,54850,11%,0,63
18:06:44,0:00:00,0%,6840,0,55330,11%,0,63
18:06:45,0:00:00,0%,6870,0,55310,11%,0,64
18:06:45,0:00:00,0%,6870,0,54910,11%,0,64
18:06:45,0:00:00,0%,6880,0,54870,11%,0,64
18:06:45,0:00:00,0%,6820,0,54710,11%,0,64
18:06:45,0:00:00,0%,6820,0,54910,11%,0,64
18:06:45,0:00:00,0%,6840,0,55090,11%,0,64
18:06:45,0:00:00,0%,6850,0,54900,11%,0,64
18:06:45,0:00:00,0%,6850,0,54720,11%,0,64
18:06:45,0:00:00,0%,6850,0,54780,11%,0,64
18:06:45,0:00:00,0%,6840,0,55100,11%,0,64
18:06:45,0:00:00,0%,6840,0,55240,11%,0,64
18:06:45,0:00:00,0%,6870,0,55470,11%,0,64
18:06:45,0:00:00,0%,6850,0,55850,10%,0,64
18:06:45,0:00:00,0%,6920,0,55860,11%,0,64
18:06:45,0:00:00,0%,6870,0,55410,11%,0,64
18:06:45,0:00:00,0%,6820,0,55490,10%,0,64
18:06:45,0:00:00,0%,6880,0,55960,10%,0,64
18:06:46,0:00:00,0%,6910,0,55790,11%,0,65
18:06:46,0:00:00,0%,6850,0,55650,10%,0,65
18:06:46,0:00:00,0%,6870,0,55990,10%,0,65
18:06:46,0:00:00,0%,6890,0,56530,10%,0,65
18:06:46,0:00:00,0%,6880,0,57230,10%,0,65
18:06:46,0:00:00,0%,6880,0,57690,10%,0,65
18:06:46,0:00:00,0%,6850,0,57390,10%,0,65
18:06:46,0:00:00,0%,6880,0,57360,10%,0,65
18:06:46,0:00:00,0%,6920,0,57800,10%,0,65
18:06:46,0:00:00,0%,6850,0,58380,10%,0,65
18:06:46,0:00:00,0%,6880,0,58480,10%,0,65
18:06:46,0:00:00,0%,6850,0,58750,10%,0,65
18:06:46,0:00:00,0%,6900,0,59310,10%,0,65
18:06:46,0:00:00,0%,6890,0,59650,10%,0,65
18:06:46,0:00:00,0%,6910,0,59900,10%,0,65
18:06:47,0:00:00,0%,6910,0,60790,10%,0,66
18:06:47,0:00:00,0%,6920,0,61590,10%,0,66
18:06:47,0:00:00,0%,6950,0,61490,10%,0,66
18:06:47,0:00:00,0%,6960,0,60960,10%,0,66
18:06:47,0:00:00,0%,6910,0,60590,10%,0,66
18:06:47,0:00:00,0%,6920,0,60540,10%,0,66
18:06:47,0:00:00,0%,6920,0,60160,10%,0,66
18:06:47,0:00:00,0%,6890,0,59760,10%,0,66
18:06:47,0:00:00,0%,6890,0,59550,10%,0,66
18:06:47,0:00:00,0%,6880,0,59390,10%,0,66
18:06:47,0:00:00,0%,6890,0,59510,10%,0,66
18:06:47,0:00:00,0%,6890,0,59680,10%,0,66
18:06:47,0:00:00,0%,6890,0,58950,10%,0,66
18:06:47,0:00:00,0%,6890,0,58160,10%,0,66
18:06:47,0:00:00,0%,6880,0,57850,10%,0,66
18:06:48,0:00:00,0%,6950,0,57990,10%,0,67
18:06:48,0:00:00,0%,6910,0,57750,10%,0,67
18:06:48,0:00:00,0%,6870,0,57620,10%,0,67
18:06:48,0:00:00,0%,6870,0,57690,10%,0,67
18:06:48,0:00:00,0%,6880,0,57560,10%,0,67
18:06:48,0:00:00,0%,6880,0,57380,10%,0,67
18:06:48,0:00:00,0%,6880,0,57310,10%,0,67
18:06:48,0:00:00,0%,6880,0,57330,10%,0,67
18:06:48,0:00:00,0%,6870,0,57160,10%,0,67
18:06:48,0:00:00,0%,6880,0,57040,10%,0,67
18:06:48,0:00:00,0%,6870,0,57060,10%,0,67
18:06:48,0:00:00,0%,6890,0,56860,10%,0,67
18:06:48,0:00:00,0%,6870,0,56760,10%,0,67
18:06:48,0:00:00,0%,6870,0,56630,10%,0,67
18:06:48,0:00:00,0%,6870,0,56880,10%,0,67
18:06:48,0:00:00,0%,6880,0,56960,10%,0,67
18:06:49,0:00:00,0%,6870,0,56880,10%,0,68
18:06:49,0:00:00,0%,6870,0,57240,10%,0,68
18:06:49,0:00:00,0%,6880,0,58060,10%,0,68
18:06:49,0:00:00,0%,6850,0,58340,10%,0,68
18:06:49,0:00:00,0%,6880,0,58500,10%,0,68
18:06:49,0:00:00,0%,6890,0,59380,10%,0,68
18:06:49,0:00:00,0%,6890,0,59620,10%,0,68
18:06:49,0:00:00,0%,6900,0,59330,10%,0,68
18:06:49,0:00:00,0%,6840,0,59480,10%,0,68
18:06:49,0:00:00,0%,6880,0,59690,10%,0,68
18:06:49,0:00:00,0%,6890,0,59360,10%,0,68
18:06:49,0:00:00,0%,6920,0,59220,10%,0,68
18:06:49,0:00:00,0%,6890,0,59550,10%,0,68
18:06:49,0:00:00,0%,6870,0,59530,10%,0,68
18:06:49,0:00:00,0%,6980,0,59110,10%,0,68
18:06:50,0:00:00,0%,6890,0,59140,10%,0,69
18:06:50,0:00:00,0%,6910,0,59250,10%,0,69
18:06:50,0:00:00,0%,6910,0,58890,10%,0,69
18:06:50,0:00:00,0%,6880,0,58400,10%,0,69
18:06:50,0:00:00,0%,6890,0,58230,10%,0,69
18:06:50,0:00:00,0%,6850,0,58380,10%,0,69
